省份,年份,区域,老龄化压力指数,资源保障指数,方向性错配指数,绝对错配指数,错配类型,65岁及以上人口占比,老年人口抚养比（%）,每千人床位数,每千人医师数,每千人护士数,基层床位占比,城乡卫技人员差,每千老年人床位数,每千老年人医师数,每千老年人护士数
西藏,2018,西部,0.39745629689841283,0.4726782264141507,-0.07522192951573786,0.07522192951573786,低压力—低保障,0.0567980120695776,14.99,4.7420903954802265,1.759887005649718,1.5742937853107342,0.2263656400786323,47.0,8349.042902542367,3098.501059322033,2771.7409957627087
贵州,2018,西部,0.8455266106038248,0.6169883833025602,0.2285382273012646,0.2285382273012646,高压力—低保障,0.113405907688134,17.08,6.426975405546835,1.707587650444793,2.85523286237572,0.19500160805083885,54.0,5667.231572468872,1505.7307729864083,2517.710867609829
辽宁,2018,东北,1.2136348210293395,0.7734633854703171,0.4401714355590224,0.4401714355590224,高压力—高保障,0.14975940017905098,20.0,7.3278955954323,2.52852481938942,3.1342810533675136,0.1284823813764152,69.0,4893.11227653899,1688.3913907015774,2092.877675538361
重庆,2018,西部,1.2386880750013445,0.7365767802543904,0.502111294746954,0.502111294746954,高压力—高保障,0.144711992445704,21.09,6.9587100853619965,1.9541258299083148,3.006923806512803,0.2403409297423036,35.0,4808.661651157147,1350.355141189493,2077.867739704436
陕西,2018,西部,0.77556130818901,0.6902722531880199,0.08528905500099015,0.08528905500099015,高压力—高保障,0.111602070445651,15.92,6.454108369371661,2.108369371661155,3.511091325362503,0.1572655501732286,46.0,5783.143935949416,1889.1848182045223,3146.0808131443823
青海,2018,西部,0.39418012880696746,0.7134401092474426,-0.31925998044047516,0.31925998044047516,低压力—高保障,0.0758341759352882,12.67,6.668824531516184,2.3381601362862012,2.9943781942078362,0.15582690440913502,94.0,8793.956615559338,3083.2538330494026,3948.586712095398
黑龙江,2018,东北,0.8341139889491445,0.7277733473290954,0.10634064162004908,0.10634064162004908,高压力—高保障,0.122148258256318,15.82,7.518154493537723,2.297655545536519,2.7973549744514576,0.1263348112374015,61.0,6154.94203589993,1881.0383204278519,2290.130874057525
上海,2019,东部,1.3967326635565682,0.7541586951067325,0.6425739684498357,0.6425739684498357,高压力—高保障,0.16262975778546698,22.07,5.903022974607012,2.871704957678356,3.743450221684804,0.10788370409821514,,3629.731148215804,1765.7930484447775,2301.82364695087
云南,2019,西部,0.585912441593657,0.7015916139629511,-0.11567917236929415,0.11567917236929415,低压力—低保障,0.0988276918202461,13.71,6.616440390326687,1.988205345778532,3.3614976665252434,0.19333181574804664,82.0,6694.925550179879,2011.7897212400776,3401.3722314180354
内蒙古,2019,西部,0.5828856763677288,0.8086415670476246,-0.22575589067989577,0.22575589067989577,低压力—高保障,0.10195502431118302,13.28,6.6701035196687375,2.7407453416149066,3.330600414078675,0.16885704885059255,88.0,6542.201882381506,2688.1905625854347,3266.734951593117
北京,2019,东部,0.729146945621395,1.049964704730577,-0.32081775910918187,0.32081775910918187,低压力—高保障,0.11454458178327101,14.66,5.834566210045662,4.531506849315068,5.246164383561643,0.03834805950992745,,5093.7077242860805,3956.1075511097524,4580.019676083742
吉林,2019,东北,0.996336862170934,0.7910126936819016,0.20532416848903234,0.20532416848903234,高压力—高保障,0.132909881083146,17.73,6.958006535947713,2.78406862745098,3.239991830065359,0.12035319258859167,61.0,5235.131112332355,2094.704024081789,2437.735858057445
四川,2019,西部,1.422611452372381,0.8271329620347763,0.5954784903376047,0.5954784903376047,高压力—高保障,0.15738157289590698,23.2,7.565117949946115,2.214824571907556,3.239671895581368,0.23473992620650466,45.0,4806.86386007193,1407.2959947937823,2058.482347056033
天津,2019,东部,0.8126974989900535,0.6830693603594885,0.129628138630565,0.129628138630565,低压力—低保障,0.12079371641174,15.56,4.928664259927798,3.1357400722021658,2.989891696750902,0.09375640912953034,,4080.232321959405,2595.946349985306,2475.2046592883144
宁夏,2019,西部,0.47132092293797784,0.6580832764392323,-0.18676235350125442,0.18676235350125442,低压力—低保障,0.0951147298297557,11.9,5.714225941422594,2.517712691771269,3.390097629009763,0.1000707817724732,59.0,6007.719258258308,2647.0271179634133,3564.2193749355574
安徽,2019,中部,1.1900072146909917,0.5886815689561582,0.6013256457348335,0.6013256457348335,高压力—低保障,0.139683628586417,20.73,5.702478660538411,1.863131976362443,2.6820420223243597,0.1977575958203198,47.0,4082.424489001946,1333.822721543773,1920.0832978541089
山东,2019,东部,1.460059255492209,0.7709036911855401,0.6891555643066688,0.6891555643066688,高压力—高保障,0.15835440128706,23.82,6.231169602216505,2.570562042351078,3.3779833762121516,0.18944867735286364,55.0,3934.9519505434087,1623.2968717372385,2133.1793425107567
山西,2019,中部,0.7151972413548215,0.7451121601608136,-0.029914918805992063,0.029914918805992063,低压力—高保障,0.10995450158555099,14.93,6.2465255933657415,2.5524449528167,3.1167572204746934,0.17716454328628786,99.0,5681.009420524345,2321.3646699410024,2834.5881028342205
广东,2019,东部,0.38804585728291113,0.4723612309295699,-0.08431537364665875,0.08431537364665875,低压力—低保障,0.0857887262521106,11.37,4.3654095604131635,1.9502282008167189,2.853150772679959,0.1309620760240354,69.0,5088.558545075454,2273.2919417471107,3325.7875449686658
广西,2019,西部,0.6662426344572245,0.6551235362441351,0.011119098213089429,0.011119098213089429,低压力—低保障,0.101673867487646,14.95,5.567181854676837,1.8858691288639098,3.05881172219992,0.2621170549147849,51.0,5475.528759003177,1854.821868650816,3008.4541857046843
新疆,2019,西部,0.22932789277817128,0.77031727619821,-0.5409893834200388,0.5409893834200388,低压力—高保障,0.0806714140386572,8.86,7.285111371629544,2.1879640484564282,3.020945681906995,0.20651625846180252,70.0,9030.598333306229,2712.192508994537,3744.753600648897
江苏,2019,东部,1.2809424655328439,0.7463595557299034,0.5345829098029404,0.5345829098029404,高压力—高保障,0.15078529017429598,21.2,6.0929861849096705,2.493493918998701,3.30423898925493,0.19088592385880251,41.0,4040.835931586333,1653.6718642225758,2191.3536694696727
江西,2019,中部,0.6457937814954071,0.6132659721212568,0.03252780937415034,0.03252780937415034,低压力—低保障,0.101492372928025,14.57,5.91530115146147,1.7808458813108943,2.666364038972542,0.22947198981788236,49.0,5828.32086865917,1754.6598132785905,2627.157058258396
河北,2019,东部,1.0685072626846586,0.6627183369249348,0.4057889257597238,0.4057889257597238,高压力—低保障,0.131450234400122,19.32,5.775198066335437,2.330213508795488,2.484557539948973,0.2008933242497309,34.0,4393.4482830637535,1772.6963511548715,1890.11267365733
河南,2019,中部,0.868894363174544,0.6647601085144736,0.2041342546600704,0.2041342546600704,高压力—低保障,0.116012092639205,17.23,6.4654782345217665,1.9371275628724367,2.816796283203717,0.2066712801903313,87.0,5573.107154121645,1669.763486550372,2428.0195444486035
浙江,2019,东部,1.118559168324444,0.6859140417391184,0.4326451265853256,0.4326451265853256,高压力—低保障,0.14033465433729597,19.25,5.493192156862746,2.8227450980392166,3.447686274509804,0.08566753571622343,53.0,3914.3518632680657,2011.4383801842093,2456.760442237773
海南,2019,东部,0.5203563478675092,0.5555587561139574,-0.03520240824644827,0.03520240824644827,低压力—低保障,0.0931972789115646,13.09,5.001407035175879,2.037286432160804,3.2223115577889447,0.14066393376738204,101.0,5366.473242123025,2185.993471004659,3457.5167809852196
湖北,2019,中部,1.0131277135325698,0.7786892109251695,0.2344385026074003,0.2344385026074003,高压力—高保障,0.130712999718011,18.32,6.804454192677578,2.167369664248355,3.276817951746246,0.2432432432432433,52.0,5205.644585738925,1658.1133237887982,2506.8799268744283
湖南,2019,中部,1.0857421648076493,0.8559118088245204,0.22983035598312884,0.22983035598312884,高压力—高保障,0.13143674212178,19.66,7.625451807228916,2.217936746987952,3.6222138554216867,0.2395670807576087,77.0,5801.613524598557,1687.4556620803705,2755.8609540592543
甘肃,2019,西部,0.5897078090197174,0.7201870416079291,-0.1304792325882117,0.1304792325882117,低压力—高保障,0.115153570390466,11.85,7.220884814667198,2.001594260661618,3.1673176564368264,0.1777316583136467,54.0,6270.656472206998,1738.195571248512,2750.5162416562475
福建,2019,东部,0.5907740963230639,0.5570429140991395,0.03373118222392435,0.03373118222392435,低压力—低保障,0.0999708445365901,13.67,4.88786560309403,2.056635242929659,2.8091370558375632,0.17555919312005774,62.0,4889.291098571278,2057.2350393388087,2809.9563116218324
西藏,2019,西部,0.4900253200914754,0.5090981911612679,-0.01907287106979244,0.01907287106979244,低压力—低保障,0.0601531170251549,16.41,4.726592797783934,1.97617728531856,1.6581717451523548,0.22270409658325035,13.0,7857.602451103841,3285.245026441705,2756.5849072441893
贵州,2019,西部,0.8814145249324044,0.6842585817357306,0.19715594319667373,0.19715594319667373,高压力—低保障,0.115808107629669,17.5,6.8863305613305625,1.8599792099792098,3.154521829521829,0.19019872747994235,48.0,5946.328544933708,1606.0872144867858,2723.9214024715384
辽宁,2019,东北,1.349736142133474,0.7916583587007848,0.5580777834326891,0.5580777834326891,高压力—高保障,0.159230769230769,21.55,7.3380173018470884,2.61187748421791,3.252232873509469,0.12522025063167722,71.0,4608.416662995763,1640.3095311513464,2042.4650896436303
重庆,2019,西部,1.3688741459391842,0.7954038300039883,0.5734703159351959,0.5734703159351959,高压力—高保障,0.15345637307407098,22.61,7.2712045169385195,2.113111668757842,3.235476787954831,0.2402871366573773,57.0,4738.287743467535,1377.0113462396741,2108.401706062163
陕西,2019,西部,0.8397473331521622,0.7458642945522341,0.09388303859992808,0.09388303859992808,低压力—高保障,0.12046554811327001,16.13,6.739705882352941,2.264858012170385,3.813970588235294,0.15085736642915726,41.0,5594.716487751176,1880.0877492715258,3166.026011560697
青海,2019,西部,0.5000405357618285,0.7718679091336008,-0.2718273733717723,0.2718273733717723,低压力—高保障,0.085358123811536,13.62,7.024237288135593,2.4901694915254238,3.205084745762712,0.15442897473638492,79.0,8229.137397214301,2917.3198523242168,3754.8678469541883
黑龙江,2019,东北,1.0430426543579452,0.8067272868532859,0.2363153675046593,0.2363153675046593,高压力—高保障,0.137779758028584,18.07,8.066820276497698,2.442119815668203,2.999692780337942,0.13710368466152528,63.0,5854.866049934665,1772.4808423321203,2177.165080893538
上海,2020,东部,1.3953536451378161,0.7945959782995754,0.6007576668382407,0.6007576668382407,高压力—高保障,0.1628,22.0227507557958,6.117001607717043,3.005627009646302,3.9047829581993567,0.10250277611685316,,3757.3719949121883,1846.2082368834774,2398.515330589285
云南,2020,西部,0.7253873173760939,0.7554940605256448,-0.030106743149550974,0.030106743149550974,低压力—低保障,0.1075,15.420922579430899,6.887166454891995,2.1229351969504453,3.6674078780177886,0.19033737992448005,89.0,6406.666469666971,1974.8234390236694,3411.5422121095708
内蒙古,2020,西部,0.9906226250167665,0.8376820959006411,0.15294052911612532,0.15294052911612532,低压力—高保障,0.1305,17.9033597139586,6.7445692883895125,2.8577611319184353,3.4724511027881815,0.16535860605163138,80.0,5168.252328267828,2189.8552735007165,2660.8820711020544
北京,2020,东部,0.9988063422316984,1.0710996426662571,-0.07229330043455873,0.07229330043455873,低压力—高保障,0.133,17.767808810601498,5.803243490178164,4.616765646413888,5.388031064412974,0.04014704840474523,,4363.34097005877,3471.252365724728,4051.151176250357
吉林,2020,东北,1.3269159659431526,0.8894512482363003,0.43746471770685236,0.43746471770685236,高压力—高保障,0.1561,21.4729116252339,7.216465193830763,3.07265527303043,3.977490621092122,0.11321430428077145,27.0,4622.975780801256,1968.3890282065536,2548.0401160103283
四川,2020,西部,1.6006246446784433,0.8653390605194524,0.7352855841589909,0.7352855841589909,高压力—高保障,0.1693,25.2829628528753,7.761987815075858,2.333460757376657,3.414251582845538,0.2302402748108521,45.0,4584.753582442916,1378.2993250895788,2016.6872905171522
天津,2020,东部,1.2282682428921134,0.715217573667155,0.5130506692249585,0.5130506692249585,高压力—低保障,0.1475,20.5550477424175,4.922494592645998,3.331362653208363,3.079596250901226,0.08787989747345296,,3337.2844695905073,2258.550951327704,2087.8618650177805
宁夏,2020,西部,0.43808922138151263,0.6968057685204805,-0.25871654713896786,0.25871654713896786,低压力—低保障,0.0962,11.118909082685098,5.722746185852983,2.682801664355063,3.602219140083218,0.0993674414095635,55.0,5948.800608994784,2788.7751188722073,3744.510540627046
安徽,2020,中部,1.359678038159927,0.7248049579129919,0.634873080246935,0.634873080246935,高压力—低保障,0.1501,22.8271481490952,6.679983619983621,2.183570843570843,3.082424242424243,0.1954327105805847,47.0,4450.355509649314,1454.7440663363375,2053.580441321947
山东,2020,东部,1.370479248065717,0.7972321330096677,0.5732471150560494,0.5732471150560494,高压力—高保障,0.1513,22.8970331577729,6.3636301032956215,2.670063944909002,3.4987801278898187,0.1828826196582584,54.0,4205.968343222487,1764.7481460072718,2312.4786040249955
山西,2020,中部,0.9985510900631301,0.7736199619640376,0.22493112809909255,0.22493112809909255,低压力—高保障,0.129,18.236773526239602,6.408309455587393,2.638796561604584,3.3334957020057314,0.1672255756762799,109.0,4967.681748517358,2045.5787299260337,2584.10519535328
广东,2020,东部,0.41183955527172855,0.498860590312288,-0.08702103504055947,0.08702103504055947,低压力—低保障,0.0859,11.823995609911098,4.473803865652725,2.034220532319392,2.966230988593156,0.13031784451452175,62.0,5208.153510655093,2368.126347286836,3453.1210577335924
广西,2020,西部,0.9954599131644597,0.7147616811075536,0.28069823205690614,0.28069823205690614,低压力—低保障,0.122,19.0055382334438,5.888862323171947,2.048874277744571,3.337059175134489,0.25815226585284984,50.0,4826.9363304688095,1679.4051456922714,2735.294405847942
新疆,2020,西部,0.17351505190841116,0.7417821850541795,-0.5682671331457683,0.5682671331457683,低压力—低保障,0.0776,8.128079011197551,7.005984555984557,2.2130501930501936,3.115096525096525,0.18186327188559145,84.0,9028.330613382159,2851.8688054770532,4014.2996457429435
江苏,2020,东部,1.4715530211188426,0.7933724802708827,0.6781805408479599,0.6781805408479599,高压力—高保障,0.162,23.6136940158323,6.311265777987495,2.642809956352483,3.470083756045771,0.189904412286965,37.0,3895.843072831787,1631.3641705879527,2142.0270099047966
江西,2020,中部,0.9238143760508086,0.6642805137463917,0.2595338623044169,0.2595338623044169,低压力—低保障,0.1189,17.9661350883502,6.3254481079884926,1.919141402965258,2.8601681788006186,0.2182986003001606,55.0,5319.9731774503725,1614.0802379859194,2405.524120101446
河北,2020,东部,1.208089307532886,0.6910904312166242,0.5169988763162618,0.5169988763162618,高压力—低保障,0.1392,21.1423426826555,5.921248660235799,2.4816318327974285,2.6979769560557343,0.17874839918364022,35.0,4253.770589249854,1782.7814890786121,1938.2018362469355
河南,2020,中部,1.1892224351283562,0.7258193947318667,0.4634030403964895,0.4634030403964895,高压力—低保障,0.1349,21.281423015520502,6.7111558193340715,2.13087214565939,3.0614123327633034,0.20654839347918627,96.0,4974.911652582707,1579.5938811411347,2269.393871581396
浙江,2020,东部,1.0140788422887455,0.7227095700196624,0.29136927226908305,0.29136927226908305,低压力—低保障,0.1327,18.103227217860397,5.586224489795918,2.9613636363636364,3.603385899814471,0.08496694038752674,61.0,4209.664272641988,2231.622936219771,2715.4377541932713
海南,2020,东部,0.6839836447644838,0.6797117892627731,0.00427185550171072,0.00427185550171072,低压力—低保障,0.1043,14.9871572249001,5.778063241106719,2.287055335968379,3.477075098814229,0.1641755310052331,102.0,5539.8497038415335,2192.766381561245,3333.7249269551567
湖北,2020,中部,1.2468526231987713,0.8367518150051824,0.41010080819358896,0.41010080819358896,高压力—高保障,0.1459,21.1095361173162,7.160156657963446,2.335126196692777,3.481636205395997,0.2384824638812109,53.0,4907.578243977688,1600.4977359100594,2386.316796021931
湖南,2020,中部,1.3338154432172313,0.8668258895053204,0.466989553711911,0.466989553711911,高压力—高保障,0.1481,22.556333440476305,7.823957863054929,2.2363431151241544,3.5387358916478564,0.2388911756446407,88.0,5282.88849632338,1510.022359975796,2389.423289431368
甘肃,2020,西部,0.6772835729070834,0.7189261493944991,-0.04164257648741565,0.04164257648741565,低压力—低保障,0.1258,12.3079799698725,6.871891243502599,2.036985205917633,3.2532187125149936,0.19142820569513455,49.0,5462.552657792209,1619.225123940885,2586.024413763906
福建,2020,东部,0.773398226900134,0.6013252652537902,0.1720729616463439,0.1720729616463439,低压力—低保障,0.111,15.9488704703036,5.209156452775775,2.171377072819034,2.9433068973804373,0.17208527678970995,59.0,4692.933741239437,1956.1955610982288,2651.6278354778706
西藏,2020,西部,0.6119950259572943,0.5390670310493964,0.07292799490789792,0.07292799490789792,低压力—低保障,0.0567,19.214006378721002,5.078142076502732,2.012841530054645,1.869672131147541,0.20983535994834826,3.0,8956.158865084182,3549.9850618247706,3297.4817127822594
贵州,2020,西部,0.9017312647021638,0.7433512219607571,0.1583800427414067,0.1583800427414067,低压力—低保障,0.1156,17.923571574653803,7.16378952825298,1.9993779160186618,3.407776049766718,0.1957456970319742,73.0,6197.0497649247245,1729.5656712964205,2947.9031572376452
辽宁,2020,东北,1.5837370098778139,0.8088387931364376,0.7748982167413763,0.7748982167413763,高压力—高保障,0.1742,24.370758865155302,7.391022326674499,2.6781433607520566,3.35475910693302,0.12178525094757195,91.0,4242.837156529565,1537.3957294787926,1925.808901798519
重庆,2020,西部,1.619698668762468,0.8291179315655965,0.7905807371968714,0.7905807371968714,高压力—高保障,0.1708,25.4797334219773,7.339358055468995,2.247647242131505,3.4096914926768465,0.23734714673913046,72.0,4297.048041843673,1315.9527178755882,1996.306494541479
陕西,2020,西部,1.0371245042301962,0.776767800551951,0.26035670367824515,0.26035670367824515,高压力—高保障,0.1332,18.4964736256271,6.888091024020227,2.376434892541087,3.931251580278129,0.14646286670777905,46.0,5171.239507522693,1784.1102796855007,2951.390075283881
青海,2020,西部,0.5149317225050807,0.7727871877300101,-0.2578554652249294,0.2578554652249294,低压力—高保障,0.0868,13.7415293586094,6.962057335581787,2.5969645868465427,3.318381112984823,0.13079811069395667,79.0,8020.803382006668,2991.894685307077,3823.019715420303
黑龙江,2020,东北,1.3068912408141418,0.8266610645903212,0.4802301762238206,0.4802301762238206,高压力—高保障,0.1561,21.0797331869935,7.989435509303059,2.586723431094292,3.2254178492589087,0.12315222325287653,66.0,5118.152152019897,1657.0938059540629,2066.251024509231
上海,2021,东部,1.565996790022723,0.8616328434786453,0.7043639465440776,0.7043639465440776,高压力—高保障,0.17447373411720096,23.99,6.4434712736038575,3.2238248292486937,4.172719967858578,0.09664667223684048,,3693.0895680122944,1847.7422091987335,2391.603520708507
云南,2021,西部,0.798267490694565,0.7920177427983348,0.006249747896230229,0.006249747896230229,低压力—低保障,0.11274835436922499,16.23,7.042174840085287,2.219317697228145,3.8930916844349683,0.18832619793022845,51.0,6245.9225054618355,1968.3814541189565,3452.903331684989
内蒙古,2021,西部,1.0997887026273023,0.8852697226552577,0.2145189799720446,0.2145189799720446,低压力—高保障,0.13840585411912804,19.11,6.941583333333332,2.9995,3.70575,0.16386751341552722,47.0,5015.382750615886,2167.1771176805028,2677.4517765776045
北京,2021,东部,1.1346959603180142,1.1310718640055457,0.0036240963124685166,0.0036240963124685166,低压力—高保障,0.142333405218892,19.33,5.950616719963452,4.83129282777524,5.668615806304247,0.03992046614821241,,4180.7590500712795,3394.349218544501,3982.632044520107
吉林,2021,东北,1.4810158105648359,0.9305021803479954,0.5505136302168405,0.5505136302168405,高压力—高保障,0.16714365211861,23.19,7.433515789473685,3.176,4.118021052631579,0.1161170459823502,12.0,4447.3814561612235,1900.1619024970319,2463.7615610488824
四川,2021,西部,1.6933012773201919,0.9120663774684868,0.781234899851705,0.781234899851705,高压力—高保障,0.175820457877523,26.33,7.907656473960823,2.506366459627329,3.6632226469182987,0.22431041540476326,36.0,4497.5747244779195,1425.5260678329425,2083.501937795037
天津,2021,东部,1.3974552176246096,0.7703668293390178,0.6270883882855918,0.6270883882855918,高压力—低保障,0.159205006533251,22.49,5.002257829570284,3.535761107064821,3.4093226511289147,0.08590439859640947,,3142.0229416752227,2220.8856266880994,2141.4669835881423
宁夏,2021,西部,0.6299025333687055,0.7050300386065667,-0.07512750523786116,0.07512750523786116,低压力—低保障,0.100547017452462,14.37,5.681517241379311,2.720275862068966,3.759310344827586,0.0946808768905829,45.0,5650.60743255313,2705.476433803813,3738.858138288353
安徽,2021,中部,1.4163808616437366,0.761658799145411,0.6547220624983255,0.6547220624983255,高压力—低保障,0.154408130483134,23.43,6.723752658269262,2.303009978733846,3.2872566661213796,0.1995022176374558,40.0,4354.53278090411,1491.5082331013673,2128.9401379550072
山东,2021,东部,1.4873005617189081,0.8409533595567555,0.6463472021621526,0.6463472021621526,高压力—高保障,0.1592394533571,24.25,6.626548672566372,2.776125860373648,3.7024778761061947,0.180585232668566,41.0,4161.373662660162,1743.3656056003213,2325.100845330874
山西,2021,中部,1.1064183546053608,0.8163717579532221,0.2900465966521386,0.2900465966521386,低压力—高保障,0.136803841250034,19.43,6.5789080459770135,2.76514367816092,3.57198275862069,0.16466765088710875,60.0,4809.008274813611,2021.2471030744775,2611.025191969748
广东,2021,东部,0.48539282576005505,0.5362220797621324,-0.050829254002077384,0.050829254002077384,低压力—低保障,0.0912014292094685,12.64,4.6433617155471465,2.1361400189214756,3.166966256701356,0.12870056573916233,21.0,5091.3256028942515,2342.2220873482793,3472.4963020344453
广西,2021,西部,1.0451541355782108,0.7774627764675366,0.2676913591106742,0.2676913591106742,低压力—低保障,0.125892739985379,19.52,6.33402819138376,2.172503474290252,3.6213420686916815,0.25576329357927563,43.0,5031.289486684765,1725.6781245229574,2876.5297102217805
新疆,2021,西部,0.36475777258296394,0.7981429683254007,-0.4333851957424367,0.4333851957424367,低压力—低保障,0.080832756043315,11.5,7.189146388567014,2.266280417149479,3.297373503283121,0.2143697582833227,50.0,8893.852864196097,2803.665899916948,4079.2540854553968
江苏,2021,东部,1.5910500137604555,0.8234334636200155,0.7676165501404401,0.7676165501404401,高压力—高保障,0.170439029805184,24.96,6.449853027630804,2.713932980599647,3.6290417401528514,0.1908633513198192,24.0,3784.258238857113,1592.3189563457024,2129.231634503514
江西,2021,中部,0.9872504582946465,0.7267919941737381,0.26045846412090845,0.26045846412090845,低压力—低保障,0.124062114657136,18.6,6.803010847907902,2.058888642904583,3.097675448306398,0.2128268877810031,40.0,5483.552224391007,1659.562750961183,2496.874615483769
河北,2021,东部,1.3451752463795836,0.7469172484914726,0.5982579978881111,0.5982579978881111,高压力—低保障,0.149191861570641,22.65,6.1089419978517725,2.6576933404940934,3.0212003222341566,0.17516714506125353,46.0,4094.688499452259,1781.392974465768,2025.0436521322213
河南,2021,中部,1.2518860153948412,0.8102501815922387,0.4416358338026025,0.4416358338026025,高压力—高保障,0.139894343660142,21.92,7.298684609936254,2.314125265607609,3.319609430334919,0.2091971901864475,61.0,5217.283571998886,1654.1950196567796,2372.9404230949804
浙江,2021,东部,1.1404644293547639,0.7686111860010459,0.37185324335371794,0.37185324335371794,高压力—低保障,0.141685793887951,19.52,5.6555810397553525,3.1598776758409786,3.827385321100917,0.08056775937816829,35.0,3991.635918155591,2230.200776755288,2701.3190356456753
海南,2021,东部,0.735363516802479,0.745484051078011,-0.010120534275531945,0.010120534275531945,低压力—低保障,0.10814814814814801,15.54,6.020392156862745,2.486470588235294,3.765686274509804,0.16610213652944242,29.0,5566.800966962135,2299.133763094282,3481.9701853344127
湖北,2021,中部,1.365962613317836,0.8834450525533526,0.4825175607644834,0.4825175607644834,高压力—高保障,0.154239813435253,22.46,7.443653516295027,2.464373927958833,3.681715265866209,0.2336593964951091,39.0,4826.026011383716,1597.7547385930486,2387.007079343833
湖南,2021,中部,1.4240979594020904,0.8934277576433818,0.5306702017587086,0.5306702017587086,高压力—高保障,0.154674156342225,23.55,8.043914225309575,2.308094231350045,3.6125339776502567,0.23448001381723704,50.0,5200.554776269137,1492.2300440697156,2335.576972314191
甘肃,2021,西部,1.058234974419132,0.8132367809656036,0.24499819345352836,0.24499819345352836,低压力—高保障,0.13042324029126198,19.24,7.3560642570281125,2.329116465863454,3.6827710843373485,0.1807103938503871,48.0,5640.148366656513,1785.8139858065604,2823.7077043270515
福建,2021,东部,0.8324388613329627,0.6327736493015259,0.19966521203143683,0.19966521203143683,低压力—低保障,0.11537247474747502,16.59,5.345426319560545,2.276021017434918,3.1089324098399813,0.16755058910787132,41.0,4633.190309266148,1972.7591198998095,2694.6916208954967
西藏,2021,西部,0.06812145973233866,0.6174049600814432,-0.5492835003491046,0.5492835003491046,低压力—低保障,0.0580945003872967,8.37,5.368852459016393,2.268852459016394,2.1297814207650267,0.2137404580152672,101.0,9241.584699453548,3905.4513661202172,3666.063752276865
贵州,2021,西部,0.927032041148975,0.8140359892714024,0.11299605187757256,0.11299605187757256,低压力—高保障,0.117628315113486,18.18,7.707736240913812,2.1924454828660442,3.6773104880581515,0.18187819549885148,31.0,6552.619778220495,1863.8756159610086,3126.2119877432056
辽宁,2021,东北,1.7859399752216187,0.8631903331981173,0.9227496420235014,0.9227496420235014,高压力—高保障,0.18804830680625897,26.7,7.673870891463702,2.814424213762118,3.6107117521872785,0.12140708968101364,45.0,4080.797653429489,1496.6495905021586,1920.0979862622721
重庆,2021,西部,1.7130708147300686,0.8690016179350678,0.8440691967950008,0.8440691967950008,高压力—高保障,0.17757723625033103,26.51,7.495049813200498,2.370952677459527,3.5495018679950183,0.2396766649635916,0.0,4220.726694177575,1335.16701099976,1998.8495952213598
陕西,2021,西部,1.1713080023652136,0.8141105780364543,0.35719742432875934,0.35719742432875934,高压力—高保障,0.139960836756137,20.33,7.196383409205867,2.468512898330804,4.03151239251391,0.14233249573881107,19.0,5141.712193207733,1763.716876480138,2880.457480786772
青海,2021,西部,0.6133590932882975,0.8101321689671258,-0.1967730756788283,0.1967730756788283,低压力—高保障,0.0989028462394657,14.24,7.096464646464647,2.6592592592592594,3.5941077441077436,0.1352216924062344,62.0,7175.187485790382,2688.759080624033,3633.978071172606
黑龙江,2021,东北,1.4669972418984345,0.874549681973134,0.5924475599253005,0.5924475599253005,高压力—高保障,0.167774487884464,22.84,8.337152,2.66304,3.4270400000000003,0.12551048607486107,42.0,4969.260884134711,1587.273508373855,2042.6466760309781
上海,2022,东部,1.7466676495382527,0.8955930554879658,0.851074594050287,0.851074594050287,高压力—高保障,0.186688760011047,26.09,6.681414141414142,3.325333333333333,4.30169696969697,0.090103709974904,,3578.9054150977167,1781.2177514792866,2304.207799892411
云南,2022,西部,0.8494543791800879,0.8398940918420245,0.009560287338063467,0.009560287338063467,低压力—高保障,0.116672908084717,16.77,7.2713402940549745,2.3466226294481145,4.048519070956743,0.19282390313089756,52.0,6232.243983132061,2011.2832258746948,3469.973567485852
内蒙古,2022,西部,1.2167492836253129,0.9062361630960659,0.31051312052924696,0.31051312052924696,低压力—高保障,0.14689977637731197,20.4,6.9855893377759255,3.0738858808829645,3.8122865472719707,0.16395983878276216,48.0,4755.34375207859,2092.505486861798,2595.161572935356
北京,2022,东部,1.2608614844888977,1.1701363894476147,0.09072509504128301,0.09072509504128301,高压力—高保障,0.151171106740569,20.76,6.134844322344322,4.9657967032967045,5.775091575091575,0.038810314587453834,,4058.2122170161683,3284.884797343393,3820.235030099005
吉林,2022,东北,1.627805095269354,0.9414999119608968,0.6863051833084571,0.6863051833084571,高压力—高保障,0.17754210854647504,24.84,7.549787052810903,3.2047274275979563,4.201277683134583,0.10887408401920247,13.0,4252.392356168623,1805.0520261558445,2366.35563108389
四川,2022,西部,1.7662909764649275,0.9465090745904841,0.8197819018744434,0.8197819018744434,高压力—高保障,0.181247959707131,27.12,8.166969190351086,2.5833771196560784,3.801803200382135,0.22108430740076795,37.0,4505.96475874689,1425.3275589035156,2097.570205217906
天津,2022,东部,1.554187200021536,0.7941854038097254,0.7600017962118106,0.7600017962118106,高压力—低保障,0.17006948921842502,24.28,5.032061628760088,3.630667644900954,3.544093910491563,0.08456413022876054,,2958.826801847609,2134.814223048548,2083.909304825268
